,result,move,moveEnd,game,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
0,Black,0,80,4669,R,N,B,Q,K,B,N,R,P,P,P,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,n,r,0
1,Black,1,79,4669,R,N,B,Q,K,B,N,R,P,P,P,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,None,r,1
2,Black,2,78,4669,R,N,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,None,r,0
3,Black,3,77,4669,R,N,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,None,r,1
4,Black,4,76,4669,R,None,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,N,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,None,r,0
5,Black,5,75,4669,R,None,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,None,None,r,1
6,Black,6,74,4669,R,None,B,None,K,B,N,R,P,P,Q,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,None,None,r,0
7,Black,7,73,4669,R,None,B,None,K,B,N,R,P,P,Q,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,P,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,k,None,None,r,1
8,Black,8,72,4669,R,None,B,None,K,B,N,R,P,P,Q,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,k,None,None,r,0
9,Black,9,71,4669,R,None,B,None,K,B,N,R,P,P,Q,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,k,None,None,r,1
10,Black,10,70,4669,R,None,None,None,K,B,N,R,P,P,Q,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,None,None,B,None,None,None,None,None,None,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,k,None,None,r,0
11,Black,11,69,4669,R,None,None,None,K,B,N,R,P,P,Q,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,None,None,B,None,None,None,None,None,None,n,None,p,p,p,p,None,None,p,p,None,r,n,b,q,k,None,None,r,1
12,Black,12,68,4669,R,None,None,None,K,B,N,R,P,P,Q,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,B,None,p,p,p,p,None,None,p,p,None,r,n,b,q,k,None,None,r,0
13,Black,13,67,4669,R,None,None,None,K,B,N,R,P,P,Q,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,q,None,p,p,p,p,None,None,p,p,None,r,n,b,None,k,None,None,r,1
14,Black,14,66,4669,R,None,None,None,K,B,N,R,None,P,Q,None,P,P,P,P,P,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,q,None,p,p,p,p,None,None,p,p,None,r,n,b,None,k,None,None,r,0
15,Black,15,65,4669,R,None,None,None,K,B,N,R,None,P,Q,None,P,P,P,P,P,None,b,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,q,None,p,p,p,p,None,None,p,p,None,r,n,b,None,k,None,None,r,1
16,Black,16,64,4669,R,None,None,None,K,B,N,R,None,P,None,None,P,P,P,P,P,None,Q,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,q,None,p,p,p,p,None,None,p,p,None,r,n,b,None,k,None,None,r,0
