,result,move,moveEnd,game,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
0,White,0,63,50021,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,n,r,0
1,White,1,62,50021,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,n,r,1
2,White,2,61,50021,R,N,B,Q,K,B,N,R,P,P,P,None,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,n,r,0
3,White,3,60,50021,R,N,B,Q,K,B,N,R,P,P,P,None,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,p,p,p,r,n,b,q,k,b,n,r,1
4,White,4,59,50021,R,None,B,Q,K,B,N,R,P,P,P,None,None,P,P,P,None,None,N,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,p,p,p,r,n,b,q,k,b,n,r,0
5,White,5,58,50021,R,None,B,Q,K,B,N,R,P,P,P,None,None,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,P,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,p,p,p,r,n,b,q,k,None,n,r,1
6,White,6,57,50021,R,None,B,Q,K,B,N,R,P,P,P,None,None,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,P,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,p,p,p,r,n,b,q,k,None,n,r,0
7,White,7,56,50021,R,None,B,Q,K,B,N,R,P,P,P,None,None,P,P,P,None,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,p,p,P,None,None,None,None,None,None,None,p,None,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,n,r,1
8,White,8,55,50021,R,None,B,Q,K,B,N,R,None,P,P,None,None,P,P,P,P,None,N,None,None,None,None,None,None,b,None,P,None,None,None,None,None,None,p,p,P,None,None,None,None,None,None,None,p,None,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,n,r,0
9,White,9,54,50021,R,None,B,Q,K,B,N,R,None,P,P,None,None,P,P,P,P,None,b,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,p,p,P,None,None,None,None,None,None,None,p,None,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,n,r,1
10,White,10,53,50021,R,None,B,Q,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,p,p,P,None,None,None,None,None,None,None,p,None,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,n,r,0
11,White,11,52,50021,R,None,B,Q,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,p,p,P,None,None,None,None,None,None,None,p,None,None,None,p,p,q,None,None,p,p,p,r,n,b,None,k,None,n,r,1
12,White,12,51,50021,R,None,B,None,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,P,None,None,Q,None,None,None,p,p,P,None,None,None,None,None,None,None,p,None,None,None,p,p,q,None,None,p,p,p,r,n,b,None,k,None,n,r,0
13,White,13,50,50021,R,None,B,None,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,P,None,None,Q,None,None,None,p,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,None,None,None,p,p,r,n,b,None,k,None,n,r,1
14,White,14,49,50021,R,None,B,None,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,Q,None,None,None,None,P,None,None,None,None,None,None,p,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,None,None,None,p,p,r,n,b,None,k,None,n,r,0
15,White,15,48,50021,R,None,B,None,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,Q,None,None,None,None,P,None,None,None,None,None,None,p,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,None,n,None,p,p,r,n,b,None,k,None,None,r,1
16,White,16,47,50021,R,None,B,None,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,p,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,None,n,None,Q,p,r,n,b,None,k,None,None,r,0
17,White,17,46,50021,R,None,B,None,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,p,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,None,n,None,Q,p,r,n,b,None,k,None,r,None,1
18,White,18,45,50021,R,None,B,None,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,p,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,None,n,None,None,Q,r,n,b,None,k,None,r,None,0
19,White,19,44,50021,R,None,B,None,K,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,None,n,None,None,Q,r,n,b,None,k,None,r,None,1
20,White,20,43,50021,R,None,B,K,None,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,None,n,None,None,Q,r,n,b,None,k,None,r,None,0
21,White,21,42,50021,R,None,B,K,None,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,p,P,p,None,None,None,None,None,None,p,None,None,None,p,p,q,b,n,None,None,Q,r,n,None,None,k,None,r,None,1
22,White,22,41,50021,R,None,B,K,None,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,p,P,p,None,Q,None,None,None,None,p,None,None,None,p,p,q,b,n,None,None,None,r,n,None,None,k,None,r,None,0
23,White,23,40,50021,R,None,B,K,None,B,N,R,None,None,P,None,None,P,P,P,P,None,P,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,p,P,p,None,Q,None,None,None,None,p,None,n,None,p,p,q,b,None,None,None,None,r,n,None,None,k,None,r,None,1
24,White,24,39,50021,R,None,B,K,None,B,None,R,None,None,P,None,N,P,P,P,P,None,P,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,p,P,p,None,Q,None,None,None,None,p,None,n,None,p,p,q,b,None,None,None,None,r,n,None,None,k,None,r,None,0
25,White,25,38,50021,R,None,B,K,None,B,None,R,None,None,P,None,N,P,P,P,P,None,P,p,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,P,p,None,Q,None,None,None,None,p,None,n,None,p,p,q,b,None,None,None,None,r,n,None,None,k,None,r,None,1
26,White,26,37,50021,R,None,B,K,None,B,None,R,None,None,None,None,N,P,P,P,P,None,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,P,p,None,Q,None,None,None,None,p,None,n,None,p,p,q,b,None,None,None,None,r,n,None,None,k,None,r,None,0
27,White,27,36,50021,R,None,B,K,None,B,None,R,None,None,None,None,N,P,P,P,P,None,P,P,None,None,None,None,b,None,None,None,None,None,None,None,None,None,None,p,P,p,None,Q,None,None,None,None,p,None,n,None,p,p,q,None,None,None,None,None,r,n,None,None,k,None,r,None,1
28,White,28,35,50021,R,None,B,None,K,B,None,R,None,None,None,None,N,P,P,P,P,None,P,P,None,None,None,None,b,None,None,None,None,None,None,None,None,None,None,p,P,p,None,Q,None,None,None,None,p,None,n,None,p,p,q,None,None,None,None,None,r,n,None,None,k,None,r,None,0
29,White,29,34,50021,R,None,B,None,K,B,None,R,None,None,None,None,N,P,P,P,P,None,P,P,None,None,None,None,b,None,None,None,None,None,None,None,None,None,None,p,q,p,None,Q,None,None,None,None,p,None,n,None,p,p,None,None,None,None,None,None,r,n,None,None,k,None,r,None,1
30,White,30,33,50021,R,None,None,None,K,B,None,R,None,None,None,None,N,P,P,P,P,None,P,P,None,None,None,None,b,None,None,None,None,None,None,None,None,None,None,p,q,p,B,Q,None,None,None,None,p,None,n,None,p,p,None,None,None,None,None,None,r,n,None,None,k,None,r,None,0
31,White,31,32,50021,R,None,None,None,K,B,None,R,None,None,None,None,N,P,P,P,P,None,P,P,None,None,None,None,b,None,None,None,None,None,None,None,None,None,None,p,q,p,B,Q,None,None,n,None,p,None,n,None,p,p,None,None,None,None,None,None,r,None,None,None,k,None,r,None,1
32,White,32,31,50021,R,None,None,None,K,B,None,R,None,None,None,None,N,P,P,P,P,None,P,None,None,None,None,None,b,None,None,P,None,None,None,None,None,None,None,p,q,p,B,Q,None,None,n,None,p,None,n,None,p,p,None,None,None,None,None,None,r,None,None,None,k,None,r,None,0
33,White,33,30,50021,R,None,None,None,K,B,None,R,None,None,None,None,N,P,P,P,P,None,P,None,None,None,None,None,b,None,None,P,None,None,None,None,None,None,None,p,None,p,B,Q,None,None,n,None,p,None,n,None,p,p,q,None,None,None,None,None,r,None,None,None,k,None,r,None,1
34,White,34,29,50021,R,None,None,None,K,B,None,R,None,None,None,None,N,P,P,None,P,None,P,None,None,None,None,None,b,None,None,P,None,None,None,P,None,None,None,p,None,p,B,Q,None,None,n,None,p,None,n,None,p,p,q,None,None,None,None,None,r,None,None,None,k,None,r,None,0
