,result,move,moveEnd,game,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
0,Draw,0,184,53004,R,N,B,Q,K,B,N,R,P,P,P,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,n,r,0
1,Draw,1,183,53004,R,N,B,Q,K,B,N,R,P,P,P,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,None,r,1
2,Draw,2,182,53004,R,N,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,None,r,0
3,Draw,3,181,53004,R,N,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,None,r,1
4,Draw,4,180,53004,R,None,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,N,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,None,r,0
5,Draw,5,179,53004,R,None,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,N,None,None,None,None,None,None,b,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,None,None,r,1
6,Draw,6,178,53004,R,None,B,Q,K,B,N,R,P,P,None,None,None,P,P,P,None,None,N,None,P,None,None,None,None,b,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,None,None,r,0
7,Draw,7,177,53004,R,None,B,Q,K,B,N,R,P,P,None,None,None,P,P,P,None,None,N,None,P,None,None,None,None,b,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,None,r,k,None,1
8,Draw,8,176,53004,R,None,B,Q,K,None,N,R,P,P,None,None,None,P,P,P,None,None,N,B,P,None,None,None,None,b,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,p,None,p,p,p,r,n,b,q,None,r,k,None,0
9,Draw,9,175,53004,R,None,B,Q,K,None,N,R,P,P,None,None,None,P,P,P,None,None,N,B,P,None,None,None,None,b,P,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,None,r,k,None,1
10,Draw,10,174,53004,R,None,B,Q,K,None,N,R,P,P,None,None,None,P,P,P,None,None,N,B,P,None,None,None,None,b,None,P,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,p,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,None,r,k,None,0
11,Draw,11,173,53004,R,None,B,Q,K,None,N,R,P,P,None,None,None,P,P,P,None,None,N,B,P,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,None,r,k,None,1
12,Draw,12,172,53004,R,None,B,Q,K,None,None,R,P,P,None,None,N,P,P,P,None,None,N,B,P,None,None,None,None,b,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,None,r,k,None,0
13,Draw,13,171,53004,R,None,B,Q,K,None,None,R,P,P,None,None,N,P,P,P,None,None,N,B,P,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,b,None,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,None,r,k,None,1
14,Draw,14,170,53004,R,None,B,Q,K,None,None,R,P,P,None,None,N,P,P,P,None,None,None,B,P,None,None,None,None,None,None,P,None,None,None,None,None,N,None,p,None,None,None,None,None,None,None,b,None,n,None,None,p,p,p,None,None,p,p,p,r,n,b,q,None,r,k,None,0
15,Draw,15,169,53004,R,None,B,Q,K,None,None,R,P,P,None,None,N,P,P,P,None,None,None,B,P,None,None,None,None,None,None,P,None,None,None,None,None,N,None,p,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,None,b,p,p,p,r,n,b,q,None,r,k,None,1
16,Draw,16,168,53004,R,None,None,Q,K,None,None,R,P,P,None,B,N,P,P,P,None,None,None,B,P,None,None,None,None,None,None,P,None,None,None,None,None,N,None,p,None,None,None,None,None,None,None,None,None,n,None,None,p,p,p,None,b,p,p,p,r,n,b,q,None,r,k,None,0
17,Draw,17,167,53004,R,None,None,Q,K,None,None,R,P,P,None,B,N,P,P,P,None,None,None,B,P,None,None,None,None,None,None,P,None,None,None,None,None,N,None,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,p,None,b,p,p,p,r,n,b,q,None,r,k,None,1
18,Draw,18,166,53004,R,None,None,Q,K,None,None,R,P,P,None,B,N,P,P,P,None,None,N,B,P,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,p,None,b,p,p,p,r,n,b,q,None,r,k,None,0
19,Draw,19,165,53004,R,None,None,Q,K,None,None,R,P,P,None,B,N,P,P,P,None,None,N,B,P,None,None,None,None,None,None,P,None,None,None,None,None,None,p,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,None,None,b,p,p,p,r,n,b,q,None,r,k,None,1
20,Draw,20,164,53004,R,None,None,Q,K,None,None,R,P,P,None,B,N,P,P,P,None,None,N,B,P,None,None,None,None,None,None,None,None,None,None,None,None,None,P,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,None,None,b,p,p,p,r,n,b,q,None,r,k,None,0
21,Draw,21,163,53004,R,None,None,Q,K,None,None,R,P,P,None,B,N,P,P,P,None,None,N,B,P,None,None,None,None,None,None,None,None,None,None,None,None,None,b,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,None,None,None,p,p,p,r,n,b,q,None,r,k,None,1
22,Draw,22,162,53004,R,None,None,Q,K,None,None,R,P,P,None,B,None,P,P,P,None,None,N,B,P,None,None,None,None,None,None,N,None,None,None,None,None,None,b,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,None,None,None,p,p,p,r,n,b,q,None,r,k,None,0
23,Draw,23,161,53004,R,None,None,Q,K,None,None,R,P,P,None,B,None,P,P,P,None,None,N,B,P,None,None,None,None,None,None,b,None,None,None,None,None,None,None,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,None,None,None,p,p,p,r,n,b,q,None,r,k,None,1
24,Draw,24,160,53004,R,None,None,Q,K,None,None,R,P,P,None,B,None,P,P,P,None,None,N,B,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,None,None,None,p,p,p,r,n,b,q,None,r,k,None,0
25,Draw,25,159,53004,R,None,None,Q,K,None,None,R,P,P,None,B,None,P,P,P,None,None,N,B,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,p,q,None,None,None,n,None,None,None,p,None,None,None,p,p,p,r,n,b,None,None,r,k,None,1
26,Draw,26,158,53004,R,None,None,Q,None,R,K,None,P,P,None,B,None,P,P,P,None,None,N,B,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,p,q,None,None,None,n,None,None,None,p,None,None,None,p,p,p,r,n,b,None,None,r,k,None,0
27,Draw,27,157,53004,R,None,None,Q,None,R,K,None,P,P,None,B,None,P,P,P,None,None,N,B,None,None,None,None,None,None,None,q,None,None,None,None,None,None,None,p,None,None,None,None,p,None,None,None,None,n,None,None,None,p,None,None,None,p,p,p,r,n,b,None,None,r,k,None,1
28,Draw,28,156,53004,R,None,None,Q,None,R,K,None,P,P,None,None,None,P,P,P,None,None,N,B,None,None,None,None,None,None,None,q,None,None,None,None,None,None,None,p,None,None,B,None,p,None,None,None,None,n,None,None,None,p,None,None,None,p,p,p,r,n,b,None,None,r,k,None,0
29,Draw,29,155,53004,R,None,None,Q,None,R,K,None,P,P,None,None,None,P,P,P,None,None,N,B,None,None,None,None,None,None,None,q,None,None,None,None,None,None,None,p,None,None,B,None,p,None,n,None,None,n,None,None,None,p,None,None,None,p,p,p,r,None,b,None,None,r,k,None,1
30,Draw,30,154,53004,R,None,None,Q,None,R,K,None,P,P,None,None,None,P,P,P,None,None,N,B,None,None,None,None,None,None,None,q,None,None,None,None,None,None,None,p,None,None,None,None,p,None,n,None,None,B,None,None,None,p,None,None,None,p,p,p,r,None,b,None,None,r,k,None,0
31,Draw,31,153,53004,R,None,None,Q,None,R,K,None,P,P,None,None,None,P,P,P,None,None,N,B,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,None,p,None,n,None,None,q,None,None,None,p,None,None,None,p,p,p,r,None,b,None,None,r,k,None,1
32,Draw,32,152,53004,R,None,None,Q,None,R,K,None,P,P,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,N,None,None,None,None,p,None,n,None,None,q,None,None,None,p,None,None,None,p,p,p,r,None,b,None,None,r,k,None,0
33,Draw,33,151,53004,R,None,None,Q,None,R,K,None,P,q,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,N,None,None,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,r,None,b,None,None,r,k,None,1
34,Draw,34,150,53004,None,R,None,Q,None,R,K,None,P,q,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,N,None,None,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,r,None,b,None,None,r,k,None,0
35,Draw,35,149,53004,None,R,None,Q,None,R,K,None,q,None,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,N,None,None,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,r,None,b,None,None,r,k,None,1
36,Draw,36,148,53004,None,R,None,Q,None,R,K,None,q,None,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,N,n,None,None,None,None,None,None,p,None,None,None,p,p,p,r,None,b,None,None,r,k,None,0
37,Draw,37,147,53004,None,R,None,Q,None,R,K,None,q,None,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,N,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,r,b,None,None,r,k,None,1
38,Draw,38,146,53004,None,R,None,Q,None,R,K,None,q,None,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,N,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,r,b,None,None,r,k,None,0
39,Draw,39,145,53004,None,R,None,Q,None,R,K,None,q,None,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,N,None,None,None,None,None,None,None,None,None,None,b,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,r,None,None,None,r,k,None,1
40,Draw,40,144,53004,R,None,None,Q,None,R,K,None,q,None,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,N,None,None,None,None,None,None,None,None,None,None,b,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,r,None,None,None,r,k,None,0
41,Draw,41,143,53004,q,None,None,Q,None,R,K,None,None,None,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,N,None,None,None,None,None,None,None,None,None,None,b,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,r,None,None,None,r,k,None,1
42,Draw,42,142,53004,Q,None,None,None,None,R,K,None,None,None,None,None,None,P,P,P,None,None,None,B,None,None,None,None,None,None,N,None,None,None,None,None,None,None,None,None,None,b,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,r,None,None,None,r,k,None,0
43,Draw,43,141,53004,Q,None,None,None,None,R,K,None,None,None,None,None,None,P,P,P,None,None,None,b,None,None,None,None,None,None,N,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,r,None,None,None,r,k,None,1
44,Draw,44,140,53004,Q,None,R,None,None,None,K,None,None,None,None,None,None,P,P,P,None,None,None,b,None,None,None,None,None,None,N,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,r,None,None,None,r,k,None,0
45,Draw,45,139,53004,Q,None,R,None,None,None,K,None,None,None,None,None,None,P,P,P,None,None,None,b,None,None,None,None,None,None,N,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,None,r,None,r,k,None,1
46,Draw,46,138,53004,Q,None,R,None,None,None,K,None,None,None,None,None,None,P,P,P,None,None,None,b,N,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,n,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,None,r,None,r,k,None,0
47,Draw,47,137,53004,Q,None,R,None,None,None,K,None,None,None,None,None,None,P,P,P,None,None,None,b,N,None,None,None,None,None,None,n,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,None,r,None,r,k,None,1
48,Draw,48,136,53004,Q,None,None,R,None,None,K,None,None,None,None,None,None,P,P,P,None,None,None,b,N,None,None,None,None,None,None,n,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,None,r,None,r,k,None,0
49,Draw,49,135,53004,Q,None,None,R,None,None,K,None,None,None,n,None,None,P,P,P,None,None,None,b,N,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,None,r,None,r,k,None,1
50,Draw,50,134,53004,Q,None,None,R,None,None,K,None,None,None,N,None,None,P,P,P,None,None,None,b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,None,r,None,r,k,None,0
51,Draw,51,133,53004,Q,None,None,R,None,None,K,None,None,None,b,None,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,None,r,None,r,k,None,1
52,Draw,52,132,53004,Q,None,R,None,None,None,K,None,None,None,b,None,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,p,None,None,None,p,p,p,None,None,None,r,None,r,k,None,0
