,result,move,moveEnd,game,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
0,White,0,103,37118,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,n,r,0
1,White,1,102,37118,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,n,r,1
2,White,2,101,37118,R,N,B,Q,K,B,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,n,r,0
3,White,3,100,37118,R,N,B,Q,K,B,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,b,n,r,1
4,White,4,99,37118,R,N,B,Q,K,None,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,B,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,b,n,r,0
5,White,5,98,37118,R,N,B,Q,K,None,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,B,None,None,p,None,None,None,p,None,n,None,None,None,None,None,None,p,p,p,None,p,p,p,r,None,b,q,k,b,n,r,1
6,White,6,97,37118,R,N,B,Q,K,None,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,B,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,None,None,None,None,None,None,p,p,p,None,p,p,p,r,None,b,q,k,b,n,r,0
7,White,7,96,37118,R,N,B,Q,K,None,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,B,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,None,None,None,p,p,None,None,p,p,p,r,None,b,q,k,b,n,r,1
8,White,8,95,37118,R,N,B,Q,K,None,None,R,P,P,None,P,None,P,P,P,None,None,P,None,None,N,None,None,B,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,None,None,None,p,p,None,None,p,p,p,r,None,b,q,k,b,n,r,0
9,White,9,94,37118,R,N,B,Q,K,None,None,R,P,P,None,P,None,P,P,P,None,None,P,None,None,N,None,None,B,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,None,None,None,p,p,None,n,p,p,p,r,None,b,q,k,b,None,r,1
10,White,10,93,37118,R,N,B,Q,K,None,None,R,P,P,None,None,None,P,P,P,None,None,P,None,None,N,None,None,B,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,None,None,None,p,p,None,n,p,p,p,r,None,b,q,k,b,None,r,0
11,White,11,92,37118,R,N,B,Q,K,None,None,R,P,P,None,None,None,P,P,P,None,None,P,None,None,N,None,None,B,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,None,None,None,p,p,b,n,p,p,p,r,None,None,q,k,b,None,r,1
12,White,12,91,37118,R,N,B,Q,K,None,None,R,P,P,None,None,None,P,P,P,None,B,P,None,None,N,None,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,None,None,None,p,p,b,n,p,p,p,r,None,None,q,k,b,None,r,0
13,White,13,90,37118,R,N,B,Q,K,None,None,R,P,P,None,None,None,P,P,P,None,B,P,None,None,N,None,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,None,p,None,p,p,b,n,p,p,None,r,None,None,q,k,b,None,r,1
14,White,14,89,37118,R,None,B,Q,K,None,None,R,P,P,None,N,None,P,P,P,None,B,P,None,None,N,None,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,None,p,None,p,p,b,n,p,p,None,r,None,None,q,k,b,None,r,0
15,White,15,88,37118,R,None,B,Q,K,None,None,R,P,P,None,N,None,P,P,P,None,B,P,None,None,N,None,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,n,p,None,p,p,b,None,p,p,None,r,None,None,q,k,b,None,r,1
16,White,16,87,37118,R,None,B,Q,K,None,None,R,P,P,None,None,None,P,P,P,None,B,P,None,None,N,None,None,None,None,N,P,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,n,p,None,p,p,b,None,p,p,None,r,None,None,q,k,b,None,r,0
17,White,17,86,37118,R,None,B,Q,K,None,None,R,P,P,None,None,None,P,P,P,None,B,P,None,None,N,None,None,None,None,N,P,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,None,n,p,None,p,p,b,b,p,p,None,r,None,None,q,k,None,None,r,1
