,result,move,moveEnd,game,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
0,White,0,115,44232,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,n,r,0
1,White,1,114,44232,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,n,r,1
2,White,2,113,44232,R,N,B,Q,K,B,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,n,r,0
3,White,3,112,44232,R,N,B,Q,K,B,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,b,n,r,1
4,White,4,111,44232,R,N,B,Q,K,None,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,b,n,r,0
5,White,5,110,44232,R,N,B,Q,K,None,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,n,r,1
6,White,6,109,44232,R,N,B,Q,K,None,None,R,P,None,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,P,B,None,P,None,None,None,None,None,b,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,n,r,0
7,White,7,108,44232,R,N,B,Q,K,None,None,R,P,None,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,b,B,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,n,r,1
8,White,8,107,44232,R,N,B,Q,K,None,None,R,P,None,None,P,None,P,P,P,None,None,P,None,None,N,None,None,None,b,B,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,n,r,0
9,White,9,106,44232,R,N,B,Q,K,None,None,R,P,None,None,P,None,P,P,P,None,None,P,None,None,N,None,None,None,None,B,None,P,None,None,None,b,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,n,r,1
10,White,10,105,44232,R,N,B,Q,None,R,K,None,P,None,None,P,None,P,P,P,None,None,P,None,None,N,None,None,None,None,B,None,P,None,None,None,b,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,n,r,0
11,White,11,104,44232,R,N,B,Q,None,R,K,None,P,None,None,P,None,P,P,P,None,None,P,None,None,N,None,None,None,None,B,None,P,None,None,None,b,None,None,None,p,None,None,None,None,None,n,None,None,q,None,None,p,p,p,p,None,p,p,p,r,None,b,None,k,None,n,r,1
12,White,12,103,44232,R,N,B,Q,None,R,K,None,P,None,None,None,None,P,P,P,None,None,P,None,None,N,None,None,None,None,B,P,P,None,None,None,b,None,None,None,p,None,None,None,None,None,n,None,None,q,None,None,p,p,p,p,None,p,p,p,r,None,b,None,k,None,n,r,0
13,White,13,102,44232,R,N,B,Q,None,R,K,None,P,None,None,None,None,P,P,P,None,None,P,None,None,N,None,None,None,None,B,P,P,None,None,None,b,None,None,None,p,None,None,None,None,None,n,None,None,q,None,None,p,p,p,p,n,p,p,p,r,None,b,None,k,None,None,r,1
14,White,14,101,44232,R,N,B,Q,None,R,K,None,P,None,None,None,None,P,P,P,None,None,P,None,None,None,None,None,None,None,B,P,P,None,None,None,b,None,None,None,p,None,N,None,None,None,n,None,None,q,None,None,p,p,p,p,n,p,p,p,r,None,b,None,k,None,None,r,0
15,White,15,100,44232,R,N,B,Q,None,R,K,None,P,None,None,None,None,P,P,P,None,None,P,None,None,None,None,None,None,None,B,P,P,None,None,None,b,None,None,None,p,None,N,None,None,None,None,None,None,q,None,None,p,p,p,p,n,p,p,p,r,None,b,n,k,None,None,r,1
16,White,16,99,44232,R,N,B,Q,None,R,K,None,P,None,None,None,None,None,P,P,None,None,P,None,None,None,None,None,None,None,B,P,P,P,None,None,b,None,None,None,p,None,N,None,None,None,None,None,None,q,None,None,p,p,p,p,n,p,p,p,r,None,b,n,k,None,None,r,0
17,White,17,98,44232,R,N,B,Q,None,R,K,None,P,None,None,None,None,None,P,P,None,None,P,None,None,None,None,None,None,None,B,p,P,P,None,None,b,None,None,None,None,None,N,None,None,None,None,None,None,q,None,None,p,p,p,p,n,p,p,p,r,None,b,n,k,None,None,r,1
18,White,18,97,44232,R,N,B,Q,None,R,K,None,P,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,B,P,P,P,None,None,b,None,None,None,None,None,N,None,None,None,None,None,None,q,None,None,p,p,p,p,n,p,p,p,r,None,b,n,k,None,None,r,0
19,White,19,96,44232,R,N,B,Q,None,R,K,None,P,None,None,None,None,None,P,P,None,None,None,None,None,None,None,None,None,None,B,P,P,P,None,None,None,None,None,None,None,None,N,None,None,b,None,None,None,q,None,None,p,p,p,p,n,p,p,p,r,None,b,n,k,None,None,r,1
20,White,20,95,44232,R,N,None,Q,None,R,K,None,P,None,None,None,None,None,P,P,None,None,None,None,B,None,None,None,None,None,B,P,P,P,None,None,None,None,None,None,None,None,N,None,None,b,None,None,None,q,None,None,p,p,p,p,n,p,p,p,r,None,b,n,k,None,None,r,0
21,White,21,94,44232,R,N,None,Q,None,R,K,None,P,None,None,None,None,None,P,P,None,None,None,None,B,None,None,None,None,None,B,P,P,P,None,None,None,None,None,p,None,None,N,None,None,b,None,None,None,q,None,None,p,p,p,None,n,p,p,p,r,None,b,n,k,None,None,r,1
