,result,move,moveEnd,game,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
0,Draw,0,72,9936,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,n,r,0
1,Draw,1,71,9936,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,None,p,p,p,p,p,r,n,b,q,k,b,n,r,1
2,Draw,2,70,9936,R,N,B,Q,K,B,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,None,p,p,p,p,p,r,n,b,q,k,b,n,r,0
3,Draw,3,69,9936,R,N,B,Q,K,B,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,None,None,None,p,p,None,p,None,p,p,p,r,n,b,q,k,b,n,r,1
4,Draw,4,68,9936,R,N,B,Q,K,B,None,R,P,P,P,None,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,P,P,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,None,None,None,p,p,None,p,None,p,p,p,r,n,b,q,k,b,n,r,0
5,Draw,5,67,9936,R,N,B,Q,K,B,None,R,P,P,P,None,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,p,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,p,p,None,p,None,p,p,p,r,n,b,q,k,b,n,r,1
6,Draw,6,66,9936,R,N,B,Q,K,B,None,R,P,P,P,None,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,N,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,None,p,p,None,p,None,p,p,p,r,n,b,q,k,b,n,r,0
7,Draw,7,65,9936,R,N,B,Q,K,B,None,R,P,P,P,None,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,N,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,None,p,None,p,p,p,r,n,b,q,k,b,None,r,1
8,Draw,8,64,9936,R,None,B,Q,K,B,None,R,P,P,P,None,None,P,P,P,None,None,N,None,None,None,None,None,None,None,None,N,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,n,None,None,p,p,None,p,None,p,p,p,r,n,b,q,k,b,None,r,0
9,Draw,9,63,9936,R,None,B,Q,K,B,None,R,P,P,P,None,None,P,P,P,None,None,N,None,None,None,None,None,None,None,None,N,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,n,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,b,None,r,1
10,Draw,10,62,9936,R,None,B,Q,K,B,None,R,P,P,P,None,None,P,None,P,None,None,N,None,None,None,None,None,None,None,None,N,P,None,P,None,None,None,None,None,None,None,None,None,None,None,None,p,p,n,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,b,None,r,0
11,Draw,11,61,9936,R,None,B,Q,K,B,None,R,P,P,P,None,None,P,None,P,None,None,N,None,None,None,None,None,None,None,None,N,P,None,P,None,None,None,None,None,None,None,None,None,None,None,None,p,p,n,None,p,p,p,None,None,None,p,p,None,r,n,b,q,k,b,None,r,1
12,Draw,12,60,9936,R,None,B,Q,K,B,None,R,P,P,P,None,None,P,None,None,None,None,N,None,None,None,None,None,None,None,None,N,P,None,P,P,None,None,None,None,None,None,None,None,None,None,None,p,p,n,None,p,p,p,None,None,None,p,p,None,r,n,b,q,k,b,None,r,0
13,Draw,13,59,9936,R,None,B,Q,K,B,None,R,P,P,P,None,None,P,None,None,None,None,N,None,None,None,None,None,None,None,None,N,P,None,P,P,None,None,None,None,None,None,None,None,None,None,n,p,p,n,None,p,p,p,None,None,None,p,p,None,r,None,b,q,k,b,None,r,1
14,Draw,14,58,9936,R,None,B,Q,K,B,R,None,P,P,P,None,None,P,None,None,None,None,N,None,None,None,None,None,None,None,None,N,P,None,P,P,None,None,None,None,None,None,None,None,None,None,n,p,p,n,None,p,p,p,None,None,None,p,p,None,r,None,b,q,k,b,None,r,0
15,Draw,15,57,9936,R,None,B,Q,K,B,R,None,P,P,P,None,None,P,None,None,None,None,N,None,None,None,None,None,None,None,None,N,P,None,P,P,None,None,None,None,None,None,None,p,None,None,n,p,p,n,None,None,p,p,None,None,None,p,p,None,r,None,b,q,k,b,None,r,1
16,Draw,16,56,9936,R,None,B,Q,K,B,R,None,P,P,P,None,None,P,None,None,None,None,N,None,None,None,None,None,None,None,None,N,P,None,None,P,None,None,None,None,None,None,None,P,None,None,n,p,p,n,None,None,p,p,None,None,None,p,p,None,r,None,b,q,k,b,None,r,0
17,Draw,17,55,9936,R,None,B,Q,K,B,R,None,P,P,P,None,None,P,None,None,None,None,N,None,None,None,None,None,None,None,None,N,P,None,None,P,None,None,None,None,None,None,None,n,None,None,n,p,p,None,None,None,p,p,None,None,None,p,p,None,r,None,b,q,k,b,None,r,1
18,Draw,18,54,9936,R,None,None,Q,K,B,R,None,P,P,P,None,None,P,None,None,None,None,N,None,None,None,None,None,None,None,None,N,P,None,None,P,None,None,None,None,None,None,B,n,None,None,n,p,p,None,None,None,p,p,None,None,None,p,p,None,r,None,b,q,k,b,None,r,0
